정리된 역명,총승하차인원,사용일자수,평균 하루 총 승하차인원
송파꿈에그린서문.위례포레샤인,41404,45,920.0
카페골목입구,41351,45,919.0
서울광장,41365,45,919.0
샛별문방구.마포전철역,41373,45,919.0
충남슈퍼,41363,45,919.0
연지타운2단지,41320,45,918.0
동산동능모퉁이.한국지역난방공사,41326,45,918.0
문래역1번출구,41277,45,917.0
가든파이브툴동,41273,45,917.0
당산유원제일1차아파트,41247,45,917.0
일자산입구.둔촌도서관,41283,45,917.0
복정초등학교,41272,45,917.0
꿈의숲주차장입구,41225,45,916.0
역삼동성당.역삼자이아파트,41186,45,915.0
동양아파트.달마사,41187,45,915.0
상계중앙시장입구,41130,45,914.0
신원아파트.북서울꿈의교회,41118,45,914.0
구룡중학교앞,41152,45,914.0
시청역,41109,45,914.0
목련아파트상가,41090,45,913.0
사평역,41028,45,912.0
롯데캐슬1차서문.해가든아파트,41039,45,912.0
래미안신반포리오센트아파트,40983,45,911.0
강월초교사거리,40985,45,911.0
시립서북병원,41006,45,911.0
연서중학교입구,40999,45,911.0
성신여대후문,40962,45,910.0
서대문경찰서.농협은행.유관순활동터,40950,45,910.0
인수동청수탕입구,40950,45,910.0
예림당아트홀.신한은행전산센터,40884,45,909.0
신흥운수입구,40919,45,909.0
염창동아3차아파트.나이아가라호텔,40910,45,909.0
신연중학교서대문도서관,40895,45,909.0
목동아파트11단지,40877,45,908.0
서대문종합사회복지관,40873,45,908.0
갤러리아팰리스,40799,45,907.0
우창아파트,40794,45,907.0
공덕전철역,40803,45,907.0
과천동주민센터,40787,45,906.0
쌍문동청구아파트,40778,45,906.0
호압사입구,40712,45,905.0
리버하우스,40738,45,905.0
삼성2문화센터,40719,45,905.0
성내2동주민센터.성내복지관,40732,45,905.0
대진고등학교,40641,45,903.0
고덕아이파크아파트,40612,45,902.0
하나은행장안동지점,40598,45,902.0
고미술상가,40568,45,902.0
시티프라디움더강남.라움아트센터,40596,45,902.0
서초구민체육센터.심산문화센터,40611,45,902.0
무량사입구,40537,45,901.0
강동역.강풀만화거리입구,40535,45,901.0
코엑스동문,40500,45,900.0
공릉역1번출구,40443,45,899.0
미림고개,40454,45,899.0
9호선노량진역.동작구청,40472,45,899.0
하안버스공영차고지,40431,45,898.0
상계119안전센터,40389,45,898.0
삼덕단지.성북구립최만린미술관,40391,45,898.0
건영아파트후문,40350,45,897.0
배재중고등학교,40378,45,897.0
DMC래미안e-편한세상3단지,40369,45,897.0
명일역1번출구.명일전통시장,40319,45,896.0
세종초등학교.세종사이버대학교앞,40297,45,895.0
솔샘터널,40282,45,895.0
서교동주민센터.마포신문사,40265,45,895.0
극동상가,40294,45,895.0
개포주공1단지아파트,11616,13,894.0
가양역1번출구.우성아파트,40178,45,893.0
밤나무골시장,40175,45,893.0
방이동대림코오롱아파트,40118,45,892.0
방배동래미안타워.동덕여중고,40157,45,892.0
고분다리,40147,45,892.0
남부여성발전센터앞,40155,45,892.0
한양대구리병원.중앙예식장,40143,45,892.0
수색초등학교,40160,45,892.0
상신교회,40130,45,892.0
강북구민운동장.4단지,40108,45,891.0
면목본동파출소,40080,45,891.0
장암주공5단지앞,40088,45,891.0
숭례문남산방향,40087,45,891.0
대우APT정문.대림APT후문앞,40109,45,891.0
명일동현대아파트,40049,45,890.0
강남한양수자인아파트,40070,45,890.0
풍림아파트,39998,45,889.0
하계극동아파트,39943,45,888.0
마장동금호아파트,39926,45,887.0
신석초등학교,39924,45,887.0
왕십리교회,39905,45,887.0
양곡도매시장,39895,45,887.0
대림역7호선,39882,45,886.0
양천향교역1번출구.양천초교,39868,45,886.0
포방시장,39827,45,885.0
길음뉴타운데시앙.정릉동아아파트,39831,45,885.0
조계사,39814,45,885.0
구룡사거리,39820,45,885.0
잠원성당.아크로리버뷰아파트,39819,45,885.0
문덕초등학교.문정고등학교,39833,45,885.0
예수사랑교회,39794,45,884.0
천왕이펜하우스3단지입구,39783,45,884.0
군포시평생학습원,39754,45,883.0
번동사거리,39738,45,883.0
청소년문화의집.정릉e편한세상,39668,45,882.0
서울관광고등학교,39672,45,882.0
논골사거리,39676,45,882.0
방배역3번출구,39659,45,881.0
복합화물터미널후문.가족센터,39619,45,880.0
대순진리회,39598,45,880.0
경찰병원.KT가락지사,39593,45,880.0
답십리초등학교앞,39506,45,878.0
롯데캐슬아파트,39502,45,878.0
위례포레샤인.송파꿈에그린서문,39506,45,878.0
불광대호아파트,39471,45,877.0
중앙하이츠2차아파트,39405,45,876.0
문현중학교,39401,45,876.0
상일초등학교,39406,45,876.0
삼익아파트,39389,45,875.0
방학중학교정문,39319,45,874.0
김근태기념도서관.도봉고등학교,39302,45,873.0
방산시장.을지로4가역6번출구,39285,45,873.0
종각역YMCA,39259,45,872.0
연가교,39199,45,871.0
방이초등학교,39173,45,871.0
화정1동행정복지센터,39190,45,871.0
위례35단지아파트,39153,45,870.0
문래자이아파트,39141,45,870.0
성자초등학교앞,39105,45,869.0
성북구립미술관.쌍다리앞,39064,45,868.0
두산아파트.도심공항수락터미널,39030,45,867.0
길동역3번출구,38994,45,867.0
목동3단지후문,38993,45,867.0
언남고포이성당앞,39003,45,867.0
도성초교사거리,38962,45,866.0
상명고등학교,38990,45,866.0
번동주공1단지,38926,45,865.0
고강사거리,38822,45,863.0
중계주공3단지,38848,45,863.0
훼미리근린공원,38765,45,861.0
면목시장,38738,45,861.0
상계8동주민센터,38758,45,861.0
서해아파트,38760,45,861.0
수성동계곡,38723,45,861.0
삼성아파트,38708,45,860.0
주공1.2단지한진아파트,38711,45,860.0
신월동남부주유소,38679,45,860.0
무학중학교.무학여고,38669,45,859.0
정릉동풍림아파트.청소년문화의집,38664,45,859.0
목동10단지상가,38638,45,859.0
광운초교앞,38664,45,859.0
개포파크빌리지,38651,45,859.0
남성초등학교,38622,45,858.0
자이아파트정문앞,38592,45,858.0
행당1동주민센터.성동소방서,38544,45,857.0
월계미성아파트,38557,45,857.0
볏골어린이공원,38539,45,856.0
송파배드민턴체육관,38523,45,856.0
만물슈퍼,38531,45,856.0
성수119안전센터,38535,45,856.0
청암노인요양원,38473,45,855.0
광수빌딩,38454,45,855.0
원남동사거리,38440,45,854.0
길음역출구,38447,45,854.0
일산복음병원.일산하이병원,38365,45,853.0
성남수정경찰서,38402,45,853.0
양천향교역.휴먼빌아파트,38348,45,852.0
만리시장입구,38357,45,852.0
마포구청.마포구청역,38289,45,851.0
성동세무서앞,38300,45,851.0
은로초등학교,38298,45,851.0
상원초등학교,38296,45,851.0
화정역.롯데마트,38270,45,850.0
역삼자이아파트,38229,45,850.0
유진상가.인왕시장,38247,45,850.0
사육신공원,38227,45,849.0
학동역6번출구,38214,45,849.0
공릉역4번출구,38223,45,849.0
마곡나루역,38178,45,848.0
장안시장,38129,45,847.0
영락중학교입구,38093,45,847.0
럭키아파트,38113,45,847.0
신한은행중계동지점,38114,45,847.0
용산역사박물관.용산철도고등학교,38064,45,846.0
어린이회관,38088,45,846.0
서울금융고등학교,38075,45,846.0
초이동,38090,45,846.0
광명시민회관,38071,45,846.0
월곡시장.동덕여대오거리,38068,45,846.0
뚝도아리수정수센터수도박물관,38016,45,845.0
우리들가정의원,38004,45,845.0
신동중학교,38039,45,845.0
동인약국.인헌중고입구,38043,45,845.0
성균관대학교,38005,45,845.0
미아역6번출구,38013,45,845.0
중림동교차로,37964,45,844.0
동아우성아파트.효자촌.시범단지,37967,45,844.0
진도아파트,37921,45,843.0
한마음슈퍼,37917,45,843.0
개포고등학교,37780,45,840.0
광운초교,37821,45,840.0
하이웨이주유소,37788,45,840.0
약수역.3.6호선,37744,45,839.0
상도4동성문교회.상도어울마당,37748,45,839.0
비호아파트,37708,45,838.0
김포공항국제선,37703,45,838.0
디에이치아너힐즈,37679,45,837.0
군포중학교,37667,45,837.0
중앙보훈병원1번출구,37610,45,836.0
브라운스톤,37555,45,835.0
솔샘사거리,37519,45,834.0
흰돌교회,37502,45,833.0
리엔파크4단지.강남데시앙파크,37501,45,833.0
신설동로터리.서울풍물시장,37480,45,833.0
하안소방파출소,37447,45,832.0
삼성래미안아파트후문,37428,45,832.0
청구아파트,37436,45,832.0
두영아파트,37447,45,832.0
서울난향초등학교.난향동주민센터,37438,45,832.0
이촌역,37457,45,832.0
이문동우체국,37382,45,831.0
응암정보도서관,37398,45,831.0
고척근린공원.고척도서관,37395,45,831.0
동명여고,37409,45,831.0
금호어울림.대원칸타빌아파트,37372,45,830.0
용강동주민센터,37368,45,830.0
용두역,37297,45,829.0
포방공영주차장,37310,45,829.0
강북중학교,37278,45,828.0
신정1동우체국,37240,45,828.0
신내4단지아파트,37264,45,828.0
당산역11번출구,37270,45,828.0
건대입구,37227,45,827.0
창동쌍용.성원아파트,37232,45,827.0
태영데시앙아파트,37166,45,826.0
방배역.서초프라자약국,37169,45,826.0
이문동교회,37132,45,825.0
길동신동아아파트,37141,45,825.0
구산역4번출구,37133,45,825.0
월계주공2단지,37109,45,825.0
오류동삼거리,37086,45,824.0
송파한양2차아파트,27186,33,824.0
남부터미널.기쁨병원,37025,45,823.0
군포문화예술회관,37017,45,823.0
천동초등학교.천호도서관,36974,45,822.0
삼학사길사거리,36971,45,822.0
양천구민체육센터.양천일자리센터,36990,45,822.0
남대문중학교,37006,45,822.0
돌곶이역8번출구,36925,45,821.0
외발산신광명마을,36911,45,820.0
삼용사입구,36905,45,820.0
방천시장입구,36903,45,820.0
동산마을22단지,36853,45,819.0
갈현1동주민센터,36867,45,819.0
신촌역2호선,36796,45,818.0
예능교회,36811,45,818.0
구)망원우체국사거리,36811,45,818.0
신반포18차아파트,36826,45,818.0
도래울마을5.6단지,36823,45,818.0
금화장오거리,36801,45,818.0
영희초등학교,36802,45,818.0
도곡역3번출구,36766,45,817.0
약국앞,36730,45,816.0
철산래미안자이아파트,36704,45,816.0
남대문시장,36741,45,816.0
초안아파트.흥화브라운빌아파트,36722,45,816.0
오류중학교,36653,45,815.0
석관동주민센터,36677,45,815.0
강서한강자이아파트,36653,45,815.0
서원동승리교앞,36679,45,815.0
문정시영가락프라자아파트,36657,45,815.0
면목2동한신아파트,36652,45,814.0
신사역5번출구,36649,45,814.0
쌍문교,36613,45,814.0
한진204동앞,36621,45,814.0
대치유수지체육공원,36567,45,813.0
보라매갑을아파트,36578,45,813.0
동아1.2차아파트,36548,45,812.0
석계역굴다리앞,36559,45,812.0
서울성모병원.서울지방조달청,36527,45,812.0
월계미륭아파트,36516,45,811.0
서교동주민센터,36500,45,811.0
독산고개입구,36434,45,810.0
디지털3단지.,36404,45,809.0
문래우체국.문래예술공단,36427,45,809.0
모래내우체국.증가교회,36416,45,809.0
월계주공1단지상가,36421,45,809.0
이촌동강촌아파트,36403,45,809.0
동익아파트,36400,45,809.0
고덕자이,36413,45,809.0
강동롯데캐슬퍼스트아파트,36338,45,808.0
이촌2동강변아파트,36380,45,808.0
구파발,36357,45,808.0
한성여객종점,36371,45,808.0
성일중고.성일정보고.동광중고,36306,45,807.0
계남초등학교,36329,45,807.0
천호역1번출구.문구거리,36255,45,806.0
구룡초등학교,36283,45,806.0
대항병원,36251,45,806.0
상계주공12단지1202동,36246,45,805.0
등촌중학교.한국임업진흥원,36221,45,805.0
원자력병원공릉동삼익2차아파트,36219,45,805.0
개포1단지,10469,13,805.0
래미안그레이튼아파트,36236,45,805.0
신안APT.길음초등학교,36166,45,804.0
돈암초교입구,36199,45,804.0
둔촌동역2번출구,36087,45,802.0
충암고교앞.대주피오레아파트,36094,45,802.0
정릉동아.길음뉴타운데시앙아파트,36079,45,802.0
봉은사.코엑스북문,36089,45,802.0
철산푸르지오하늘채아파트,36010,45,800.0
동부골든.한신플러스타운,35998,45,800.0
신정이펜하우스3.4단지,35962,45,799.0
신월2동우체국,35877,45,797.0
추계초등학교,35886,45,797.0
문정동래미안아파트,35862,45,797.0
불암중학교,35871,45,797.0
군자새마을금고.성동광진위센터,35882,45,797.0
혜화초등학교,35870,45,797.0
염창역1번출구.강서평생학습관,35879,45,797.0
가양초등학교,35853,45,797.0
동덕여중고,35789,45,795.0
목동아파트1434동앞,35780,45,795.0
월계2교,35729,45,794.0
이화사거리,35721,45,794.0
광명사거리역.한진아파트,35734,45,794.0
구산동사거리,35664,45,793.0
스타필드시티.위례지웰푸르지오,35698,45,793.0
갈월동.숙대입구역10번출구,31701,40,793.0
전농시장앞,35685,45,793.0
거여역4번출구,35621,45,792.0
꽃동네,35662,45,792.0
남산교회입구,35635,45,792.0
답십리촬영소.우성그린아파트,35605,45,791.0
내방역3번출구,35600,45,791.0
송파두산위브.송파소방서,35611,45,791.0
신반포13차아파트,35556,45,790.0
흥안운수종점,35540,45,790.0
하안2동주민센터.하안주공1.2.3.4단지,35561,45,790.0
푸른수목원,35551,45,790.0
호계사거리,35546,45,790.0
보람아파트1단지,35493,45,789.0
덕고개사거리,35492,45,789.0
월드컵경기장역,35444,45,788.0
동일스위트리버앞.휘봉고교,35454,45,788.0
어린이대공원역2번출구,35452,45,788.0
덕은동,35470,45,788.0
하늘초등학교,35411,45,787.0
도깨비시장,35363,45,786.0
세곡푸르지오,35342,45,785.0
상일근린공원,35339,45,785.0
진성빌라사거리,35310,45,785.0
혜원여중고입구,35341,45,785.0
도곡개포한신아파트,35336,45,785.0
신목중학교,35214,45,783.0
123전자타운.2001아울렛,35208,45,782.0
돌다리,35152,45,781.0
마장동주민센터,35126,45,781.0
신답역앞,35135,45,781.0
기원정사입구,35161,45,781.0
대학로입구.이화사거리,35114,45,780.0
상대원시장,35113,45,780.0
홍연2교현대교통종점,35110,45,780.0
뚝섬역5번출구,35113,45,780.0
중화중학교.면목고등학교,35075,45,779.0
시흥모터스,35062,45,779.0
이화여대입구,35055,45,779.0
원자력병원.공릉해링턴플레이스,35055,45,779.0
단독주택단지,35069,45,779.0
상일동역5번출구.고덕아르테온,35041,45,779.0
우방아파트.범일운수종점,35043,45,779.0
보광신동아아파트삼성리버빌아파트,35006,45,778.0
양광교회,35018,45,778.0
목동5.6단지사잇길.경인초교,34995,45,778.0
기산아파트.2단지후문,34975,45,777.0
연가초교.DMC래미안클라시스,34967,45,777.0
수색역,34984,45,777.0
가락래미안앞,34953,45,777.0
문배어린이공원,34933,45,776.0
일동제약,34915,45,776.0
박노수미술관,34886,45,775.0
종합운동장수영장.비산동교회,34847,45,774.0
동아아파트105동앞,34811,45,774.0
아이파크714동앞,34790,45,773.0
한진아파트,34794,45,773.0
항동하버라인3단지,34789,45,773.0
한서고등학교.방화사거리,34718,45,772.0
삼육대앞,34751,45,772.0
꿈의숲롯데캐슬아파트,34757,45,772.0
월드컵파크3단지.난지천공원,34722,45,772.0
구로시장.남구로시장,34685,45,771.0
영동일고레이크팰리스앞,34703,45,771.0
수유중학교혜화여고,34713,45,771.0
대림동우체국,34665,45,770.0
가락동극동아파트,34650,45,770.0
건너말공원입구,34606,45,769.0
대림아파트,34610,45,769.0
한양아파트입구.삼덕상운,34598,45,769.0
군자삼거리,34587,45,769.0
인헌초등학교,34600,45,769.0
호암교수회관,34579,45,768.0
한국출판콘텐츠센터,34543,45,768.0
서울역11번출구,30685,40,767.0
용답휴식공원,34482,45,766.0
월곡삼성래미안아파트,34416,45,765.0
수유동삼양탕앞,34437,45,765.0
하나은행연희동지점,34419,45,765.0
당산삼성아파트,34372,45,764.0
